tradingdate,open,high,low,close,volume,adj_close,SMA_20,SMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,VOLUME_SMA_20,CDL_DOJI_10_0.1,CDL_SHOOTINGSTAR,CDL_HAMMER,CDL_HANGINGMAN,CDL_EVENINGSTAR,CDL_MORNINGSTAR,CDL_INVERTEDHAMMER,VOLUME_VS_MA20,symbol,X2 VOLUME SMA20,X1.5_VOLUME SMA20,X0.5_VOLUME SMA20,MA20 > MA50,PRICE > BBU20,PRICE < BBL20,RSI > 70,RSI < 30,MA20 X MA50,MACD X 0
2017-01-03,665.92,672.34,665.43,672.01,79722650,672.01,663.5710000000006,669.2080000000004,651.6538746757125,663.5710000000006,675.4881253242887,3.5918161957915915,0.8540702883605659,56.01323191232592,0.3216388632182543,1.1127219355609494,-0.7910830723426951,101455875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857864317862322,^VNINDEX,False,False,False,False,False,False,False,False,0,False
2017-01-04,672.58,675.93,672.21,674.7,92285170,674.7,664.7315000000006,669.1784000000004,653.2331674689301,664.7315000000006,676.229832531071,3.459541944701112,0.9334758963120485,58.38518437934393,1.4108677284982605,1.7615606406727644,-0.35069291217450405,100172100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212661962698886,^VNINDEX,False,False,False,False,False,False,False,False,0,False
2017-01-05,674.82,675.92,673.31,675.81,93164371,675.81,665.8455000000006,669.2224000000003,654.5894092490048,665.8455000000006,677.1015907509964,3.380991761901454,0.9426270283543087,59.35905903763328,2.2982847498376486,2.1191821296097224,0.17910262022792645,99635463.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350523212126528,^VNINDEX,False,False,False,False,False,False,False,False,0,False
2017-01-06,675.35,683.76,675.22,679.8,111701460,679.8,666.8910000000005,669.2804000000003,654.5785219393136,666.8910000000005,679.2034780606874,3.6925008916560205,1.0242242843549587,62.73497129586835,3.403260729575777,2.5793264874782804,0.8239342420974967,100680694.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.109462554405186,^VNINDEX,False,False,False,False,True,False,False,False,0,False
2017-01-09,681.74,684.88,681.74,682.57,88221600,682.57,667.8660000000006,669.2868000000003,653.9361465910504,667.8660000000006,681.7958534089507,4.1714515812903095,1.0277873200931142,64.9139521013719,4.479541508591183,2.924485813194949,1.5550556953962338,101094122.55,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.8726679432463208,^VNINDEX,False,False,False,False,True,False,False,False,0,False
2017-01-10,682.77,683.02,680.76,681.07,78938330,681.07,668.9345000000005,669.3922000000003,654.4084386275856,668.9345000000005,683.4605613724154,4.343044460231877,0.9177147434832169,62.7734096908661,4.953082634994189,2.718421551678364,2.234661083315825,100323310.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7868393653203662,^VNINDEX,False,False,False,False,False,False,False,False,0,False
2017-01-11,680.85,687.16,680.85,687.16,96461920,687.16,670.5595000000005,669.6034000000004,655.5220314964631,670.5595000000005,685.5969685035379,4.485051215749654,1.0519712309320663,67.46431303193405,5.987544388309516,3.002306643994953,2.985237744314563,99581614.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686719874972743,^VNINDEX,False,False,False,True,True,False,False,False,1,False
2017-01-12,688.71,688.99,685.59,686.96,102618890,686.96,671.6505000000004,669.9146000000004,655.2405816883384,671.6505000000004,688.0604183116625,4.886445647449695,0.9664709387712059,67.16498764678545,6.571758872708074,2.8692169027148084,3.7025419699932653,95021206.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799577722261504,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-13,686.58,688.62,685.06,685.06,82155530,685.06,672.6075000000004,670.2632000000003,655.4314342398806,672.6075000000004,689.7835657601203,5.107307236425358,0.8624957011084661,64.24862469941912,6.602582066268496,2.320032077020185,4.282549989248311,93772197.55,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.8761182114367544,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-16,684.62,684.82,677.85,677.94,76123340,677.94,672.7465000000004,670.4874000000003,655.4455170511644,672.7465000000004,690.0474829488364,5.14338846767274,0.6500926281286533,54.668956014439,5.5560412522956995,1.0187930104379106,4.537248241857789,89785719.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478334904651327,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-17,678.83,684.73,678.83,684.71,94123250,684.71,673.2655000000004,670.6988000000003,655.1997827710596,673.2655000000004,691.3312172289412,5.3665952670798625,0.8167463504207246,60.67332341759163,5.592809540349322,0.8444490387932264,4.748360501556095,89137601.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0559320462218562,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-18,683.74,688.07,683.28,683.28,84747660,683.28,674.2965000000005,670.8352000000003,656.4168744167976,674.2965000000005,692.1761255832034,5.303193946046857,0.7512217036703234,58.89868773975374,5.318043490683294,0.4557463913017594,4.862297099381535,88744030.55,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954967443722895,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-19,683.02,684.19,680.8,682.31,69116870,682.31,675.0650000000004,671.0762000000002,657.19496194754,675.0650000000004,692.9350380524608,5.294316266569989,0.7027136142276444,57.66655968297306,4.888955506259094,0.02132672550204795,4.867628780757046,88076690.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847350980238159,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-20,684.05,688.42,684.05,686.26,80002540,686.26,676.1705000000004,671.2380000000003,658.4028918605784,676.1705000000004,693.9381081394224,5.255363296512344,0.7839296072050755,61.223892385991306,5.005480052499365,0.11028101739385487,4.89519903510551,87760869.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115969436722436,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-23,687.83,689.47,686.46,687.15,75819770,687.15,677.3095000000004,671.3970000000004,659.7949877602581,677.3095000000004,694.8240122397427,5.171789924618599,0.7809241806252077,61.99874037091953,5.103619023527813,0.16673599073784207,4.936883032789971,87945268.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621244972144922,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-24,687.08,692.75,687.08,691.36,92470490,691.36,678.7550000000003,671.7632000000003,661.6166622744096,678.7550000000003,695.8933377255911,5.049933400296352,0.8677427823463312,65.50970150189193,5.622735083375687,0.5486816404685735,5.074053442907114,89206189.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0365927573688187,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-01-25,693.07,697.28,691.19,697.28,89267610,697.28,680.4260000000004,672.2236000000003,662.909819594555,680.4260000000004,697.9421804054458,5.1485923246452705,0.9810980364977293,69.74299398091031,6.653569972492846,1.2636132236685862,5.38995674882426,88889913.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042490417308378,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-02-02,699.8,703.2,697.71,703.18,82117060,703.18,682.4100000000004,672.7952000000004,664.0436568692742,682.4100000000004,700.7763431307267,5.382788391356,1.0654364576596644,73.26490258232353,8.022775046161769,2.1062546378700073,5.9165204082917615,87919998.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339975131289399,^VNINDEX,False,False,False,True,True,False,True,False,0,False
2017-02-03,704.69,708.1,700.09,700.35,119246940,700.35,684.1915000000005,673.3108000000003,666.12470473921,684.1915000000005,702.258295260791,5.281210088342372,0.9471877764361329,69.10953716331545,8.457207420550617,2.0325496098070843,6.424657810743533,88919420.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341067451102882,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-02-06,702.02,702.02,696.92,700.04,115790760,700.04,685.9500000000004,673.8466000000003,668.9320471267744,685.9500000000004,702.9679528732264,4.961863947292372,0.9139745862784433,68.65021743048473,8.552822080814394,1.7025314160566891,6.850290664757705,90204810.55,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.283642848912341,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-02-07,699.99,703.3,698.99,701.91,151064680,701.91,687.4450000000004,674.3990000000003,670.3350549388557,687.4450000000004,704.5549450611451,4.977836790185302,0.922707377151328,69.94775126087525,8.693199677348161,1.4743272100723654,7.218872467275796,93771912.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6109800546612616,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2017-02-08,702.67,702.77,700.47,702.04,131301380,702.04,688.8120000000002,674.8016000000003,671.6250496016238,688.8120000000002,705.9989503983767,4.990316776820507,0.8848268509941503,70.04058458909775,8.633907075354841,1.1320276864632364,7.501879388891605,95722722.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3716845541184413,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2017-02-09,700.93,702.64,700.21,700.65,138329170,700.65,690.0540000000003,675.1514000000003,673.2183753903892,690.0540000000003,706.8896246096115,4.879509316549473,0.8146898391269247,67.63481846034031,8.235035395655473,0.5865248054110941,7.648510590244379,97980962.5,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4117963987136788,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-02-10,701.15,704.08,701.15,703.78,129049870,703.78,691.2530000000004,675.6634000000003,674.0966727707943,691.2530000000004,708.4093272292065,4.963834436655206,0.8650839667674973,70.12338498784433,8.197650664642651,0.4393120595186186,7.758338605124033,98848383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3055334450943927,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2017-02-13,704.61,706.47,703.58,705.9,158112440,705.9,692.4195000000003,676.2640000000002,674.622739086953,692.4195000000003,710.2162609130477,5.140456302298637,0.8787346491269848,71.71003045265655,8.283991750499354,0.42052251630025683,7.863469234199097,102342925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5449278980447354,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-14,706.41,707.32,703.85,706.26,169469810,706.26,693.6790000000003,677.0834000000002,675.7087747371936,693.6790000000003,711.649225262807,5.181135730736176,0.8500512602376442,71.9821344202981,8.224960361701164,0.2891929020016537,7.935767459699511,106869499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5857640541573046,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-15,706.84,711.73,706.84,711.57,152178230,711.57,694.8995000000003,678.1496000000002,675.5995357773394,694.8995000000003,714.1994642226613,5.554749779690714,0.9318790389369257,75.6954857718715,8.714332907769062,0.622852358455642,8.09148054931342,109655314.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877870917054367,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2017-02-16,712.61,717.57,709.35,709.35,189608500,709.35,696.0190000000003,679.0352000000001,676.1033841170799,696.0190000000003,715.9346158829208,5.7227219035458505,0.8346871138299147,71.43290663526811,8.592791618973251,0.40104885572786486,8.191742763245387,114004795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6631625011912876,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-17,709.52,710.21,705.84,707.83,158563960,707.83,697.1575000000004,679.8610000000002,677.2746673296875,697.1575000000004,717.0403326703132,5.703971533064717,0.7683847964966993,68.5851185726219,8.133665624491869,-0.04646171100281471,8.180127335494683,117825216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3457557279345207,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-02-20,705.72,711.4,704.41,710.59,186577070,710.59,698.7900000000003,680.7700000000001,680.1649963759495,698.7900000000003,717.4150036240511,5.3306440057959605,0.8167784618512013,70.85703938485955,8.007138848101135,-0.13839078991483866,8.145529638015974,123347903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5126083659484668,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-21,711.49,718.06,711.49,716.55,198966880,716.55,700.3820000000003,681.8968000000002,681.4034030024316,700.3820000000003,719.360596997569,5.419498787110098,0.9259535096843797,75.05272336040366,8.538541352711718,0.3144093717565948,8.224131980955123,128590084.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5472956625983088,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-22,717.77,719.09,715.36,717.24,213358850,717.24,702.0800000000003,683.2118000000003,683.4521423669777,702.0800000000003,720.7078576330229,5.306477219981364,0.9069174324460374,75.49262284037366,8.832390773088719,0.48660703370687663,8.345783739381842,135020644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5801942849568988,^VNINDEX,False,True,False,True,False,False,True,False,0,False
2017-02-23,717.49,719.58,712.36,716.87,211235150,716.87,703.8080000000003,684.4786000000003,686.4692750181706,703.8080000000003,721.1467249818301,4.9271179019930775,0.876671295429396,74.73164473271868,8.813145095111054,0.3738890845833698,8.439256010527684,142126558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4862468561294504,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2017-02-24,716.35,717.94,713.7,714.47,231146780,714.47,705.2185000000003,685.5902000000003,689.2866912202094,705.2185000000003,721.1503087797912,4.518261724498409,0.7903468189919222,69.81561588083433,8.306342189569023,-0.10633105676692978,8.412673246335952,149683770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5442340876368894,^VNINDEX,False,True,False,True,False,False,False,False,0,False
2017-02-27,711.7,718.37,711.7,717.44,176837600,717.44,706.7330000000004,686.6776000000004,692.2683339480307,706.7330000000004,721.1976660519701,4.093389172988876,0.8701087865261021,72.24852478483864,8.17019180808336,-0.19398515060207444,8.364176958685434,154734661.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428441325668974,^VNINDEX,False,False,False,True,False,False,True,False,0,False
2017-02-28,718.24,719.14,710.79,710.79,183667860,710.79,707.7045000000004,687.6994000000004,694.9971265894438,707.7045000000004,720.411873410557,3.5911523554129015,0.6214058916941999,60.49171921890567,7.035637158384816,-1.062831840240495,8.098468998625311,159294530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153007953254892,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-01,710.7,712.49,705.79,709.52,211022340,709.52,708.3165000000004,688.7966000000004,696.5307318453304,708.3165000000004,720.1022681546704,3.3278253872866124,0.551057342389802,58.532756862060786,5.9245250392366415,-1.7391551675109351,7.663680206747577,165382266.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2759671545558362,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-02,712.68,713.53,707.51,707.51,164954330,707.51,708.5330000000004,689.6440000000003,696.975742366979,708.5330000000004,720.0902576330217,3.262306098098837,0.4557420958983619,55.47098344251757,4.755263439046303,-2.326733414161019,7.081996853207322,169524130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973043365566896,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-03,708.23,712.62,705.83,712.62,163479620,712.62,709.1465000000004,690.5780000000004,698.100546397193,709.1465000000004,720.1924536028077,3.1152811450969127,0.6572295215470038,61.04925175470567,4.503456985597609,-2.06283189408777,6.566288879685379,171735764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951925307765248,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-06,714.61,718.04,714.01,716.29,156471030,716.29,709.9590000000004,691.4006000000004,699.3291968035269,709.9590000000004,720.5888031964739,2.9944836804585933,0.7977947889994755,64.489883851538,4.716352281429863,-1.4799492786044128,6.196301560034276,173769777.5,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.9004501947986899,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-07,716.46,716.95,714.27,716.54,176411640,716.54,710.6905000000004,692.2448000000004,700.3678560075109,710.6905000000004,721.0131439924899,2.904961862439267,0.7833334174972781,64.71851108642669,4.804432747545093,-1.1134950499913465,5.917927797536439,175037125.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007852702654215,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-08,715.04,718.78,713.89,716.6,162940400,716.6,711.4185000000004,693.3236000000003,701.5973365762778,711.4185000000004,721.2396634237231,2.7610087237603795,0.7637925761159757,64.77712444461102,4.7775314054538285,-0.9123171136660888,5.689848519119917,176619076.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225526666141298,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-09,715.86,718.23,714.96,715.8,185884380,715.8,712.1760000000004,694.3008000000003,703.5268719516818,712.1760000000004,720.825128048319,2.4289299410029614,0.7095008872428513,63.26789080617523,4.556943963460981,-0.9063236445271494,5.46326760798813,178996837.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384785737861948,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-10,715.85,716.81,712.21,712.21,185800020,712.21,712.5975000000004,695.2620000000003,704.8516343288181,712.5975000000004,720.3433656711827,2.1739805910580046,0.47498665633706755,56.86509402680036,3.8374994294566704,-1.3006145428251674,5.138113972281838,181834344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218092765198161,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-13,711.93,712.63,707.63,710.17,128790790,710.17,712.8110000000004,696.1780000000002,705.598278183931,712.8110000000004,720.0237218160697,2.0237403227698065,0.3169207084823036,53.548774991138906,2.983397245222136,-1.7237733816477618,4.707170626869898,180368262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140435272365157,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-14,709.9,716.49,709.29,714.71,125968160,714.71,713.2335000000005,697.2232000000002,706.6420319544728,713.2335000000005,719.8249680455282,1.8483338333176083,0.6120008463821152,59.24516884523361,2.9153775746478914,-1.4334344417776048,4.348812016425496,178193179.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.7069190883369361,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-15,715.63,716.49,713.14,713.14,129782600,713.14,713.3120000000005,698.2088000000002,706.7643970801746,713.3120000000005,719.8596029198263,1.8358314229470019,0.4868654221929317,56.65761378359334,2.6022247252590205,-1.3972698329331807,3.9994945581922012,177073398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7329310978716295,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-16,712.56,715.03,710.66,714.92,162314460,714.92,713.5905000000005,699.2372000000001,707.2708086312916,713.5905000000005,719.9101913687093,1.7712375287251838,0.6051870987388985,58.85189138210701,2.561970695887908,-1.1500190898434348,3.7119897857313426,175708696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237702156756089,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-17,715.82,717.1,710.54,710.54,235368860,710.54,713.7260000000003,700.1536000000001,707.8023612537162,713.7260000000003,719.6496387462845,1.6599195619282896,0.23107745623423392,51.890367890799226,1.906599751971271,-1.4443120270080572,3.350911778979328,179548941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.310889714465094,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-20,711.44,717.54,711.44,715.07,158390700,715.07,713.9500000000004,701.1576000000001,708.1808440828507,713.9500000000004,719.71915591715,1.6161232347222196,0.5970679260609253,57.49095995603602,1.9995374734044162,-1.0810994444599293,3.0806369178643456,178139622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891379569416119,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-21,717.03,718.8,714.78,716.18,201545030,716.18,713.9315000000004,702.041,708.1935237891179,713.9315000000004,719.6694762108829,1.6074304638141028,0.6959314501631373,58.7578888852893,2.170613893136988,-0.7280184197818862,2.898632312918874,178268530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1305698768032697,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-22,715.78,720.68,712.94,712.94,254610300,712.94,713.7165000000005,702.8058000000002,708.1715156901479,713.7165000000005,719.261484309853,1.5538338569593284,0.4299817676110753,53.72461056073035,1.822271687025932,-0.8610885007143536,2.6833601877402855,180331102.5,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,1.4119045271183877,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-23,712.61,719.56,712.61,719.56,176869560,719.56,713.8510000000003,703.6808000000002,707.8915641209015,713.8510000000003,719.8104358790991,1.6696582001282627,0.9789882898163617,61.06362782961191,2.4084484769064147,-0.21992936866709645,2.628377845573511,178612823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902399896562858,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-24,722.42,724.36,719.95,722.14,200241730,722.14,714.2345000000004,704.5276000000001,707.2637425808082,714.2345000000004,721.2052574191925,1.9519520323345283,1.0670474185655827,63.49361015325486,3.1130492681975284,0.38773713809921384,2.7253121300983145,177067570.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130877491765213,^VNINDEX,False,False,False,True,True,False,False,False,0,False
2017-03-27,723.23,725.57,721.41,723.52,207369580,723.52,714.5385000000003,705.3466000000001,706.5754069453169,714.5385000000003,722.5015930546838,2.2288772556505876,1.0639454379298778,64.76045093680531,3.7295740849044705,0.8034095638449248,2.9261645210595457,178594169.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611217800702054,^VNINDEX,False,False,False,True,True,False,False,False,0,False
2017-03-28,724.37,725.0,718.66,719.26,186623970,719.26,714.9620000000003,706.1104,706.9406719305828,714.9620000000003,722.9833280694179,2.2438473847330513,0.7679107476221043,58.062194206988046,3.530761852577939,0.4836778652147147,3.0470839873632243,178741975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0440970566650614,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-29,719.08,721.92,718.37,720.47,172783250,720.47,715.5095000000003,706.7766,707.5541735455263,715.5095000000003,723.4648264544744,2.2236815736126654,0.8117722464557006,59.34834132806994,3.4777479135070735,0.3445311409150795,3.133216772591994,176830020.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771149124534542,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-30,721.87,725.91,721.87,723.86,180388070,723.86,716.3270000000003,707.5146000000001,708.4681346876831,716.3270000000003,724.1858653123176,2.1942116693401803,0.9792676614646381,62.79127564976259,3.8151572916690384,0.5455524152616356,3.269604876407403,177601707.5,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,1.0156888272034208,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-03-31,725.97,726.67,722.31,722.31,181949340,722.31,716.8115000000003,708.2596000000001,708.7347623542929,716.8115000000003,724.8882376457076,2.2535178762358967,0.8403911480845278,60.27752296090119,3.773120341042727,0.40281237170825923,3.3703079693344677,178525193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0191801864648309,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-03,723.02,724.37,721.58,722.38,177623170,722.38,717.1160000000002,709.1483999999999,708.6892535342595,717.1160000000002,725.542746465741,2.350176670368736,0.8123388143574023,60.354713811116255,3.6763645104778107,0.24484523291467442,3.4315192775631362,179582800.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890878720314866,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-04,723.7,724.67,722.79,724.14,187134630,724.14,717.4960000000003,709.937,708.5386892430326,717.4960000000003,726.453310756968,2.496825280410669,0.8708702410950441,62.336468315844385,3.7647924179475467,0.2666185123075282,3.4981739056400185,180118950.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0389502603696057,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-05,724.89,726.03,722.49,723.22,196707340,723.22,717.8270000000002,710.7358,708.5432807023545,717.8270000000002,727.1107192976459,2.586617471241869,0.7904547103964811,60.630353554716834,3.630452707715108,0.10582304166007139,3.5246296660550365,181807297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819551428675604,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-07,721.85,727.95,720.28,727.95,189771920,727.95,718.4345000000003,711.6486,708.2176267504623,718.4345000000003,728.6513732495383,2.8442045167758567,0.9656757389267802,65.81127439027198,4.083233665980742,0.4468831999405647,3.6363504660401778,182001674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0426932666564375,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-10,728.71,730.9,727.77,729.87,144425190,729.87,719.3175000000003,712.5208,708.3780761121978,719.3175000000003,730.2569238878028,3.0416120524809935,0.9823151615765504,67.67105512134775,4.573013461401274,0.7493303962888769,3.823683065112397,179932932.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026612360135907,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-11,730.15,732.24,730.15,731.33,197010310,731.33,720.3755000000003,713.4044,709.0919624785942,720.3755000000003,731.6590375214065,3.132682197383495,0.9854195760512942,69.04978385843022,5.018655469044006,0.9559779231452872,4.062677545898719,183343908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07453970852814,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-12,731.62,732.87,724.48,725.58,213521570,725.58,720.9190000000003,714.0888,709.7326495675605,720.9190000000003,732.1053504324401,3.1033584722943286,0.7083342564739918,58.47323271231425,4.4773183942652395,0.33171267869321674,4.145605715572023,187721579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137437534552168,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-13,725.54,727.34,723.88,724.35,168105900,724.35,721.4795000000004,714.6302000000001,710.7963553788375,721.4795000000004,732.1626446211633,2.9614547942562206,0.6343471469212023,56.48026427560343,3.842588777870901,-0.24241355016089727,4.085002328031798,189637744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864580249383266,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-14,722.47,722.96,714.13,718.45,183224860,718.45,721.6560000000004,714.9356,711.3005600771041,721.6560000000004,732.0114399228967,2.8699102960125766,0.3452021341501981,48.024750243360344,2.541414528342102,-1.234870239751757,3.776284768093859,190683264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608859013447557,^VNINDEX,False,False,False,True,False,False,False,False,0,False
2017-04-17,718.93,721.78,710.83,710.83,154510130,710.83,721.6705000000004,715.1452,711.3767320311388,721.6705000000004,731.964267968862,2.8527611891747338,-0.02655645788755783,39.748215014449315,0.5694445634562726,-2.5654721637100693,3.134916727166342,186640327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278496510889374,^VNINDEX,False,False,False,True,False,True,False,False,0,False
2017-04-18,708.64,714.93,705.55,714.93,156906940,714.93,721.6635000000005,715.443,711.3516131214467,721.6635000000005,731.9753868785542,2.8578102892979227,0.17350786139806487,45.2187403765352,-0.29799772612875586,-2.7463315626360782,2.4483338365073224,186566139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410258175492772,^VNINDEX,False,False,False,True,False,False,False,False,0,False
